subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
2,2,91,study,1,male,Latino,male,Black,angry,,,,,,,False,True,
2,2,92,study,1,female,White,male,Black,angry,,,,,,,False,True,
2,2,93,study,1,male,Asian,female,White,neutral,,,,,m,1513,True,False,
2,2,94,study,1,female,Asian,male,White,neutral,,,,,z,559,True,False,
2,2,95,study,1,female,Latino,female,Black,happy,,,,,z,593,True,False,
2,2,96,study,1,female,Black,male,Black,happy,,,,,z,734,True,False,
2,2,97,study,1,male,Black,female,Black,happy,,,,,m,773,True,False,
2,2,98,study,1,male,White,female,White,happy,,,,,m,827,True,False,
2,2,99,study,1,female,Black,male,White,happy,,,,,z,1229,True,False,
2,2,100,study,1,female,White,female,Black,angry,,,,,z,1087,True,False,
2,2,101,study,1,female,Black,male,Black,neutral,,,,,z,650,True,False,
2,2,102,study,1,male,Latino,male,Black,angry,,,,,m,679,True,False,
2,2,103,study,1,male,Asian,female,Black,neutral,,,,,m,724,True,False,
2,2,104,study,1,male,Latino,male,Black,happy,,,,,m,1210,True,False,
2,2,105,study,1,male,White,male,White,neutral,,,,,m,764,True,False,
2,2,106,study,1,female,White,female,Black,neutral,,,,,z,637,True,False,
2,2,107,study,1,male,Asian,female,Black,happy,,,,,m,762,True,False,
2,2,108,study,1,female,White,male,White,angry,,,,,z,766,True,False,
2,2,109,study,1,female,White,female,Black,happy,,,,,z,919,True,False,
2,2,110,study,1,female,Latino,male,Black,angry,,,,,z,918,True,False,
2,2,111,study,1,male,Asian,male,White,neutral,,,,,m,917,True,False,
2,2,112,study,1,female,Latino,female,Black,happy,,,,,z,678,True,False,
2,2,113,study,1,male,Black,male,Black,neutral,,,,,m,694,True,False,
2,2,114,study,1,female,Black,female,White,angry,,,,,z,796,True,False,
2,2,115,study,1,female,Black,female,Black,happy,,,,,z,1036,True,False,
2,2,116,study,1,female,Latino,male,Black,neutral,,,,,z,920,True,False,
2,2,117,study,1,female,Asian,male,White,angry,,,,,z,1151,True,False,
2,2,118,study,1,male,Black,male,White,happy,,,,,m,1232,True,False,
2,2,119,study,1,male,Asian,male,White,angry,,,,,m,951,True,False,
2,2,120,study,1,male,Latino,male,White,angry,,,,,m,1234,True,False,
2,2,121,test,0,female,White,female,Black,happy,,,,intact,z,1253,True,False,
2,2,122,test,0,male,Black,male,Black,neutral,,,,intact,z,753,True,False,
2,2,123,test,0,male,Black,male,Black,happy,,,,intact,z,1197,True,False,
2,2,124,test,0,male,Asian,male,White,happy,,,,intact,m,1004,False,False,
2,2,125,test,0,male,Latino,male,White,angry,,,,rearranged,z,949,False,False,
2,2,126,test,0,female,Black,male,Black,happy,,,,rearranged,m,1919,True,False,
2,2,127,test,0,male,White,female,Black,neutral,,,,intact,m,2497,False,False,
2,2,128,test,0,female,White,female,Black,angry,,,,rearranged,z,1178,False,False,
2,2,129,test,0,male,Latino,male,Black,happy,,,,rearranged,m,765,True,False,
2,2,130,test,0,female,White,female,Black,angry,,,,intact,z,827,True,False,
2,2,131,test,0,male,White,female,Black,happy,,,,rearranged,m,1560,True,False,
2,2,132,test,0,female,Black,male,Black,neutral,,,,intact,m,1085,False,False,
2,2,133,test,0,female,Black,male,Black,happy,,,,rearranged,m,1826,True,False,
2,2,134,test,0,male,Asian,female,Black,neutral,,,,intact,m,1723,False,False,
2,2,135,test,0,female,Asian,female,White,neutral,,,,rearranged,z,1314,False,False,
2,2,136,test,0,female,Latino,male,Black,neutral,,,,rearranged,m,1414,True,False,
2,2,137,test,0,female,Black,female,White,angry,,,,rearranged,m,1678,True,False,
2,2,138,test,0,female,Black,female,White,angry,,,,intact,z,1329,True,False,
2,2,139,test,0,male,Latino,male,Black,angry,,,,intact,z,1336,True,False,
2,2,140,test,0,female,Black,female,Black,happy,,,,rearranged,z,1058,False,False,
2,2,141,test,0,male,Latino,female,Black,happy,,,,intact,m,1427,False,False,
2,2,142,test,0,male,White,female,Black,happy,,,,intact,z,1318,True,False,
2,2,143,test,0,male,Black,female,White,angry,,,,rearranged,m,1354,True,False,
2,2,144,test,0,female,Latino,male,Black,neutral,,,,rearranged,z,1465,False,False,
2,2,145,test,0,male,White,male,White,neutral,,,,rearranged,z,1308,False,False,
2,2,146,test,0,female,White,male,White,angry,,,,rearranged,m,1156,True,False,
2,2,147,test,0,female,Latino,male,Black,angry,,,,intact,z,1401,True,False,
2,2,148,test,0,male,Asian,male,Black,angry,,,,rearranged,m,1002,True,False,
2,2,149,test,0,female,White,female,Black,neutral,,,,intact,z,984,True,False,
2,2,150,test,0,male,Asian,male,Black,neutral,,,,rearranged,z,932,False,False,
2,2,151,test,1,female,Asian,male,White,neutral,,,,intact,m,1780,False,False,
2,2,152,test,1,female,Black,female,White,angry,,,,intact,z,2720,True,False,
2,2,153,test,1,male,Black,male,White,neutral,,,,intact,m,1760,False,False,
2,2,154,test,1,male,Black,female,White,happy,,,,rearranged,m,1277,True,False,
2,2,155,test,1,female,Asian,female,Black,neutral,,,,intact,z,878,True,False,
2,2,156,test,1,male,Asian,female,White,neutral,,,,rearranged,m,1357,True,False,
2,2,157,test,1,male,Asian,female,White,angry,,,,intact,m,2151,False,False,
2,2,158,test,1,male,Latino,male,White,angry,,,,rearranged,z,1777,False,False,
2,2,159,test,1,female,Latino,female,Black,happy,,,,intact,z,1957,True,False,
2,2,160,test,1,male,Black,male,White,happy,,,,intact,z,1352,True,False,
2,2,161,test,1,male,White,male,Black,happy,,,,rearranged,z,1450,False,False,
2,2,162,test,1,female,Black,male,White,happy,,,,intact,m,1541,False,False,
