subject_number,dataset,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
13,mar09,1,132,test,1,male,Latino,,,,old,happy,female,,m,720.0,False,False,
13,mar09,1,133,test,1,female,Black,,,,old,happy,female,,m,768.0,False,False,
13,mar09,1,134,test,1,male,Asian,,,,new,,,,,,False,True,
13,mar09,1,135,test,1,male,White,,,,old,angry,female,,m,582.0,False,False,
13,mar09,1,136,test,1,male,White,,,,new,,,,m,290.0,True,False,
13,mar09,1,137,test,1,male,Asian,,,,old,angry,female,,m,970.0,False,False,
13,mar09,1,138,test,1,male,White,,,,new,,,,m,2094.0,True,False,
13,mar09,1,139,test,1,male,White,,,,new,,,,m,1102.0,True,False,
13,mar09,1,140,test,1,female,White,,,,new,,,,z,1213.0,False,False,
13,mar09,1,141,test,2,female,Asian,,,,new,,,,m,932.0,True,False,
13,mar09,1,142,test,2,female,Black,,,,old,neutral,male,,z,812.0,True,False,
13,mar09,1,143,test,2,male,White,,,,new,,,,m,816.0,True,False,
13,mar09,1,144,test,2,male,Black,,,,old,neutral,female,,z,2015.0,True,False,
13,mar09,1,145,test,2,male,White,,,,new,,,,m,781.0,True,False,
13,mar09,1,146,test,2,female,Latino,,,,new,,,,m,251.0,True,False,
13,mar09,1,147,test,2,female,Latino,,,,old,happy,female,,m,157.0,False,False,
13,mar09,1,148,test,2,female,White,,,,new,,,,m,420.0,True,False,
